iterations,cost
30141,0.000857
30142,0.000857
30143,0.000857
30144,0.000857
30145,0.000857
30146,0.000857
30147,0.000857
30148,0.000857
30149,0.000857
30150,0.000857
30151,0.000857
30152,0.000857
30153,0.000857
30154,0.000857
30155,0.000857
30156,0.000857
30157,0.000857
30158,0.000857
30159,0.000857
30160,0.000857
30161,0.000857
30162,0.000857
30163,0.000857
30164,0.000857
30165,0.000857
30166,0.000857
30167,0.000857
30168,0.000856
30169,0.000856
30170,0.000856
30171,0.000856
30172,0.000856
30173,0.000856
30174,0.000856
30175,0.000856
30176,0.000856
30177,0.000856
30178,0.000856
30179,0.000856
30180,0.000856
30181,0.000856
30182,0.000856
30183,0.000856
30184,0.000856
30185,0.000856
30186,0.000856
30187,0.000856
30188,0.000856
30189,0.000856
30190,0.000856
30191,0.000856
30192,0.000856
30193,0.000856
30194,0.000856
30195,0.000856
30196,0.000856
30197,0.000856
30198,0.000856
30199,0.000856
30200,0.000856
30201,0.000855
30202,0.000855
30203,0.000855
30204,0.000855
30205,0.000855
30206,0.000855
30207,0.000855
30208,0.000855
30209,0.000855
30210,0.000855
30211,0.000855
30212,0.000855
30213,0.000855
30214,0.000855
30215,0.000855
30216,0.000855
30217,0.000855
30218,0.000855
30219,0.000855
30220,0.000855
30221,0.000855
30222,0.000855
30223,0.000855
30224,0.000855
30225,0.000855
30226,0.000855
30227,0.000855
30228,0.000855
30229,0.000855
30230,0.000855
30231,0.000855
30232,0.000855
30233,0.000855
30234,0.000854
30235,0.000854
30236,0.000854
30237,0.000854
30238,0.000854
30239,0.000854
30240,0.000854
30241,0.000854
30242,0.000854
30243,0.000854
30244,0.000854
30245,0.000854
30246,0.000854
30247,0.000854
30248,0.000854
30249,0.000854
30250,0.000854
30251,0.000854
30252,0.000854
30253,0.000854
30254,0.000854
30255,0.000854
30256,0.000854
30257,0.000854
30258,0.000854
30259,0.000854
30260,0.000854
30261,0.000854
30262,0.000854
30263,0.000854
30264,0.000854
30265,0.000854
30266,0.000854
30267,0.000853
30268,0.000853
30269,0.000853
30270,0.000853
30271,0.000853
30272,0.000853
30273,0.000853
30274,0.000853
30275,0.000853
30276,0.000853
30277,0.000853
30278,0.000853
30279,0.000853
30280,0.000853
30281,0.000853
30282,0.000853
30283,0.000853
30284,0.000853
30285,0.000853
30286,0.000853
30287,0.000853
30288,0.000853
30289,0.000853
30290,0.000853
30291,0.000853
30292,0.000853
30293,0.000853
30294,0.000853
30295,0.000853
30296,0.000853
30297,0.000853
30298,0.000853
30299,0.000853
30300,0.000852
30301,0.000852
30302,0.000852
30303,0.000852
30304,0.000852
30305,0.000852
30306,0.000852
30307,0.000852
30308,0.000852
30309,0.000852
30310,0.000852
30311,0.000852
30312,0.000852
30313,0.000852
30314,0.000852
30315,0.000852
30316,0.000852
30317,0.000852
30318,0.000852
30319,0.000852
30320,0.000852
30321,0.000852
30322,0.000852
30323,0.000852
30324,0.000852
30325,0.000852
30326,0.000852
30327,0.000852
30328,0.000852
30329,0.000852
30330,0.000852
30331,0.000852
30332,0.000852
30333,0.000851
30334,0.000851
30335,0.000851
30336,0.000851
30337,0.000851
30338,0.000851
30339,0.000851
30340,0.000851
30341,0.000851
30342,0.000851
30343,0.000851
30344,0.000851
30345,0.000851
30346,0.000851
30347,0.000851
30348,0.000851
30349,0.000851
30350,0.000851
30351,0.000851
30352,0.000851
30353,0.000851
30354,0.000851
30355,0.000851
30356,0.000851
30357,0.000851
30358,0.000851
30359,0.000851
30360,0.000851
30361,0.000851
30362,0.000851
30363,0.000851
30364,0.000851
30365,0.000851
30366,0.000850
30367,0.000850
30368,0.000850
30369,0.000850
30370,0.000850
30371,0.000850
30372,0.000850
30373,0.000850
30374,0.000850
30375,0.000850
30376,0.000850
30377,0.000850
30378,0.000850
30379,0.000850
30380,0.000850
30381,0.000850
30382,0.000850
30383,0.000850
30384,0.000850
30385,0.000850
30386,0.000850
30387,0.000850
30388,0.000850
30389,0.000850
30390,0.000850
30391,0.000850
30392,0.000850
30393,0.000850
30394,0.000850
30395,0.000850
30396,0.000850
30397,0.000850
30398,0.000850
30399,0.000849
30400,0.000849
30401,0.000849
30402,0.000849
30403,0.000849
30404,0.000849
30405,0.000849
30406,0.000849
30407,0.000849
30408,0.000849
30409,0.000849
30410,0.000849
30411,0.000849
30412,0.000849
30413,0.000849
30414,0.000849
30415,0.000849
30416,0.000849
30417,0.000849
30418,0.000849
30419,0.000849
30420,0.000849
30421,0.000849
30422,0.000849
30423,0.000849
30424,0.000849
30425,0.000849
30426,0.000849
30427,0.000849
30428,0.000849
30429,0.000849
30430,0.000849
30431,0.000849
30432,0.000849
30433,0.000848
30434,0.000848
30435,0.000848
30436,0.000848
30437,0.000848
30438,0.000848
30439,0.000848
30440,0.000848
30441,0.000848
30442,0.000848
30443,0.000848
30444,0.000848
30445,0.000848
30446,0.000848
30447,0.000848
30448,0.000848
30449,0.000848
30450,0.000848
30451,0.000848
30452,0.000848
30453,0.000848
30454,0.000848
30455,0.000848
30456,0.000848
30457,0.000848
30458,0.000848
30459,0.000848
30460,0.000848
30461,0.000848
30462,0.000848
30463,0.000848
30464,0.000848
30465,0.000848
30466,0.000847
30467,0.000847
30468,0.000847
30469,0.000847
30470,0.000847
30471,0.000847
30472,0.000847
30473,0.000847
30474,0.000847
30475,0.000847
30476,0.000847
30477,0.000847
30478,0.000847
30479,0.000847
30480,0.000847
30481,0.000847
30482,0.000847
30483,0.000847
30484,0.000847
30485,0.000847
30486,0.000847
30487,0.000847
30488,0.000847
30489,0.000847
30490,0.000847
30491,0.000847
30492,0.000847
30493,0.000847
30494,0.000847
30495,0.000847
30496,0.000847
30497,0.000847
30498,0.000847
30499,0.000846
30500,0.000846
30501,0.000846
30502,0.000846
30503,0.000846
30504,0.000846
30505,0.000846
30506,0.000846
30507,0.000846
30508,0.000846
30509,0.000846
30510,0.000846
30511,0.000846
30512,0.000846
30513,0.000846
30514,0.000846
30515,0.000846
30516,0.000846
30517,0.000846
30518,0.000846
30519,0.000846
30520,0.000846
30521,0.000846
30522,0.000846
30523,0.000846
30524,0.000846
30525,0.000846
30526,0.000846
30527,0.000846
30528,0.000846
30529,0.000846
30530,0.000846
30531,0.000846
30532,0.000846
30533,0.000845
30534,0.000845
30535,0.000845
30536,0.000845
30537,0.000845
30538,0.000845
30539,0.000845
30540,0.000845
30541,0.000845
30542,0.000845
30543,0.000845
30544,0.000845
30545,0.000845
30546,0.000845
30547,0.000845
30548,0.000845
30549,0.000845
30550,0.000845
30551,0.000845
30552,0.000845
30553,0.000845
30554,0.000845
30555,0.000845
30556,0.000845
30557,0.000845
30558,0.000845
30559,0.000845
30560,0.000845
30561,0.000845
30562,0.000845
30563,0.000845
30564,0.000845
30565,0.000845
30566,0.000845
30567,0.000844
30568,0.000844
30569,0.000844
30570,0.000844
30571,0.000844
30572,0.000844
30573,0.000844
30574,0.000844
30575,0.000844
30576,0.000844
30577,0.000844
30578,0.000844
30579,0.000844
30580,0.000844
30581,0.000844
30582,0.000844
30583,0.000844
30584,0.000844
30585,0.000844
30586,0.000844
30587,0.000844
30588,0.000844
30589,0.000844
30590,0.000844
30591,0.000844
30592,0.000844
30593,0.000844
30594,0.000844
30595,0.000844
30596,0.000844
30597,0.000844
30598,0.000844
30599,0.000844
30600,0.000844
30601,0.000843
30602,0.000843
30603,0.000843
30604,0.000843
30605,0.000843
30606,0.000843
30607,0.000843
30608,0.000843
30609,0.000843
30610,0.000843
30611,0.000843
30612,0.000843
30613,0.000843
30614,0.000843
30615,0.000843
30616,0.000843
30617,0.000843
30618,0.000843
30619,0.000843
30620,0.000843
30621,0.000843
30622,0.000843
30623,0.000843
30624,0.000843
30625,0.000843
30626,0.000843
30627,0.000843
30628,0.000843
30629,0.000843
30630,0.000843
30631,0.000843
30632,0.000843
30633,0.000843
30634,0.000843
30635,0.000842
30636,0.000842
30637,0.000842
30638,0.000842
30639,0.000842
30640,0.000842
30641,0.000842
30642,0.000842
30643,0.000842
30644,0.000842
30645,0.000842
30646,0.000842
30647,0.000842
30648,0.000842
30649,0.000842
30650,0.000842
30651,0.000842
30652,0.000842
30653,0.000842
30654,0.000842
30655,0.000842
30656,0.000842
30657,0.000842
30658,0.000842
30659,0.000842
30660,0.000842
30661,0.000842
30662,0.000842
30663,0.000842
30664,0.000842
30665,0.000842
30666,0.000842
30667,0.000842
30668,0.000842
30669,0.000841
30670,0.000841
30671,0.000841
30672,0.000841
30673,0.000841
30674,0.000841
30675,0.000841
30676,0.000841
30677,0.000841
30678,0.000841
30679,0.000841
30680,0.000841
30681,0.000841
30682,0.000841
30683,0.000841
30684,0.000841
30685,0.000841
30686,0.000841
30687,0.000841
30688,0.000841
30689,0.000841
30690,0.000841
30691,0.000841
30692,0.000841
30693,0.000841
30694,0.000841
30695,0.000841
30696,0.000841
30697,0.000841
30698,0.000841
30699,0.000841
30700,0.000841
30701,0.000841
30702,0.000841
30703,0.000840
30704,0.000840
30705,0.000840
30706,0.000840
30707,0.000840
30708,0.000840
30709,0.000840
30710,0.000840
30711,0.000840
30712,0.000840
30713,0.000840
30714,0.000840
30715,0.000840
30716,0.000840
30717,0.000840
30718,0.000840
30719,0.000840
30720,0.000840
30721,0.000840
30722,0.000840
30723,0.000840
30724,0.000840
30725,0.000840
30726,0.000840
30727,0.000840
30728,0.000840
30729,0.000840
30730,0.000840
30731,0.000840
30732,0.000840
30733,0.000840
30734,0.000840
30735,0.000840
30736,0.000840
30737,0.000839
30738,0.000839
30739,0.000839
30740,0.000839
30741,0.000839
30742,0.000839
30743,0.000839
30744,0.000839
30745,0.000839
30746,0.000839
30747,0.000839
30748,0.000839
30749,0.000839
30750,0.000839
30751,0.000839
30752,0.000839
30753,0.000839
30754,0.000839
30755,0.000839
30756,0.000839
30757,0.000839
30758,0.000839
30759,0.000839
30760,0.000839
30761,0.000839
30762,0.000839
30763,0.000839
30764,0.000839
30765,0.000839
30766,0.000839
30767,0.000839
30768,0.000839
30769,0.000839
30770,0.000839
30771,0.000838
30772,0.000838
30773,0.000838
30774,0.000838
30775,0.000838
30776,0.000838
30777,0.000838
30778,0.000838
30779,0.000838
30780,0.000838
30781,0.000838
30782,0.000838
30783,0.000838
30784,0.000838
30785,0.000838
30786,0.000838
30787,0.000838
30788,0.000838
30789,0.000838
30790,0.000838
30791,0.000838
30792,0.000838
30793,0.000838
30794,0.000838
30795,0.000838
30796,0.000838
30797,0.000838
30798,0.000838
30799,0.000838
30800,0.000838
30801,0.000838
30802,0.000838
30803,0.000838
30804,0.000838
30805,0.000837
30806,0.000837
30807,0.000837
30808,0.000837
30809,0.000837
30810,0.000837
30811,0.000837
30812,0.000837
30813,0.000837
30814,0.000837
30815,0.000837
30816,0.000837
30817,0.000837
30818,0.000837
30819,0.000837
30820,0.000837
30821,0.000837
30822,0.000837
30823,0.000837
30824,0.000837
30825,0.000837
30826,0.000837
30827,0.000837
30828,0.000837
30829,0.000837
30830,0.000837
30831,0.000837
30832,0.000837
30833,0.000837
30834,0.000837
30835,0.000837
30836,0.000837
30837,0.000837
30838,0.000837
30839,0.000836
30840,0.000836
30841,0.000836
30842,0.000836
30843,0.000836
30844,0.000836
30845,0.000836
30846,0.000836
30847,0.000836
30848,0.000836
30849,0.000836
30850,0.000836
30851,0.000836
30852,0.000836
30853,0.000836
30854,0.000836
30855,0.000836
30856,0.000836
30857,0.000836
30858,0.000836
30859,0.000836
30860,0.000836
30861,0.000836
30862,0.000836
30863,0.000836
30864,0.000836
30865,0.000836
30866,0.000836
30867,0.000836
30868,0.000836
30869,0.000836
30870,0.000836
30871,0.000836
30872,0.000836
30873,0.000835
30874,0.000835
30875,0.000835
30876,0.000835
30877,0.000835
30878,0.000835
30879,0.000835
30880,0.000835
30881,0.000835
30882,0.000835
30883,0.000835
30884,0.000835
30885,0.000835
30886,0.000835
30887,0.000835
30888,0.000835
30889,0.000835
30890,0.000835
30891,0.000835
30892,0.000835
30893,0.000835
30894,0.000835
30895,0.000835
30896,0.000835
30897,0.000835
30898,0.000835
30899,0.000835
30900,0.000835
30901,0.000835
30902,0.000835
30903,0.000835
30904,0.000835
30905,0.000835
30906,0.000835
30907,0.000835
30908,0.000834
30909,0.000834
30910,0.000834
30911,0.000834
30912,0.000834
30913,0.000834
30914,0.000834
30915,0.000834
30916,0.000834
30917,0.000834
30918,0.000834
30919,0.000834
30920,0.000834
30921,0.000834
30922,0.000834
30923,0.000834
30924,0.000834
30925,0.000834
30926,0.000834
30927,0.000834
30928,0.000834
30929,0.000834
30930,0.000834
30931,0.000834
30932,0.000834
30933,0.000834
30934,0.000834
30935,0.000834
30936,0.000834
30937,0.000834
30938,0.000834
30939,0.000834
30940,0.000834
30941,0.000834
30942,0.000834
30943,0.000833
30944,0.000833
30945,0.000833
30946,0.000833
30947,0.000833
30948,0.000833
30949,0.000833
30950,0.000833
30951,0.000833
30952,0.000833
30953,0.000833
30954,0.000833
30955,0.000833
30956,0.000833
30957,0.000833
30958,0.000833
30959,0.000833
30960,0.000833
30961,0.000833
30962,0.000833
30963,0.000833
30964,0.000833
30965,0.000833
30966,0.000833
30967,0.000833
30968,0.000833
30969,0.000833
30970,0.000833
30971,0.000833
30972,0.000833
30973,0.000833
30974,0.000833
30975,0.000833
30976,0.000833
30977,0.000832
30978,0.000832
30979,0.000832
30980,0.000832
30981,0.000832
30982,0.000832
30983,0.000832
30984,0.000832
30985,0.000832
30986,0.000832
30987,0.000832
30988,0.000832
30989,0.000832
30990,0.000832
30991,0.000832
30992,0.000832
30993,0.000832
30994,0.000832
30995,0.000832
30996,0.000832
30997,0.000832
30998,0.000832
30999,0.000832
31000,0.000832
31001,0.000832
31002,0.000832
31003,0.000832
31004,0.000832
31005,0.000832
31006,0.000832
31007,0.000832
31008,0.000832
31009,0.000832
31010,0.000832
31011,0.000832
31012,0.000831
31013,0.000831
31014,0.000831
31015,0.000831
31016,0.000831
31017,0.000831
31018,0.000831
31019,0.000831
31020,0.000831
31021,0.000831
31022,0.000831
31023,0.000831
31024,0.000831
31025,0.000831
31026,0.000831
31027,0.000831
31028,0.000831
31029,0.000831
31030,0.000831
31031,0.000831
31032,0.000831
31033,0.000831
31034,0.000831
31035,0.000831
31036,0.000831
31037,0.000831
31038,0.000831
31039,0.000831
31040,0.000831
31041,0.000831
31042,0.000831
31043,0.000831
31044,0.000831
31045,0.000831
31046,0.000831
31047,0.000830
31048,0.000830
31049,0.000830
31050,0.000830
31051,0.000830
31052,0.000830
31053,0.000830
31054,0.000830
31055,0.000830
31056,0.000830
31057,0.000830
31058,0.000830
31059,0.000830
31060,0.000830
31061,0.000830
31062,0.000830
31063,0.000830
31064,0.000830
31065,0.000830
31066,0.000830
31067,0.000830
31068,0.000830
31069,0.000830
31070,0.000830
31071,0.000830
31072,0.000830
31073,0.000830
31074,0.000830
31075,0.000830
31076,0.000830
31077,0.000830
31078,0.000830
31079,0.000830
31080,0.000830
31081,0.000830
31082,0.000829
31083,0.000829
31084,0.000829
31085,0.000829
31086,0.000829
31087,0.000829
31088,0.000829
31089,0.000829
31090,0.000829
31091,0.000829
31092,0.000829
31093,0.000829
31094,0.000829
31095,0.000829
31096,0.000829
31097,0.000829
31098,0.000829
31099,0.000829
31100,0.000829
31101,0.000829
31102,0.000829
31103,0.000829
31104,0.000829
31105,0.000829
31106,0.000829
31107,0.000829
31108,0.000829
31109,0.000829
31110,0.000829
31111,0.000829
31112,0.000829
31113,0.000829
31114,0.000829
31115,0.000829
31116,0.000829
31117,0.000828
31118,0.000828
31119,0.000828
31120,0.000828
31121,0.000828
31122,0.000828
31123,0.000828
31124,0.000828
31125,0.000828
31126,0.000828
31127,0.000828
31128,0.000828
31129,0.000828
31130,0.000828
31131,0.000828
31132,0.000828
31133,0.000828
31134,0.000828
31135,0.000828
31136,0.000828
31137,0.000828
31138,0.000828
31139,0.000828
31140,0.000828
31141,0.000828
31142,0.000828
31143,0.000828
31144,0.000828
31145,0.000828
31146,0.000828
31147,0.000828
31148,0.000828
31149,0.000828
31150,0.000828
31151,0.000828
31152,0.000827
31153,0.000827
31154,0.000827
31155,0.000827
31156,0.000827
31157,0.000827
31158,0.000827
31159,0.000827
31160,0.000827
31161,0.000827
31162,0.000827
31163,0.000827
31164,0.000827
31165,0.000827
31166,0.000827
31167,0.000827
31168,0.000827
31169,0.000827
31170,0.000827
31171,0.000827
31172,0.000827
31173,0.000827
31174,0.000827
31175,0.000827
31176,0.000827
31177,0.000827
31178,0.000827
31179,0.000827
31180,0.000827
31181,0.000827
31182,0.000827
31183,0.000827
31184,0.000827
31185,0.000827
31186,0.000827
31187,0.000826
31188,0.000826
31189,0.000826
31190,0.000826
31191,0.000826
31192,0.000826
31193,0.000826
31194,0.000826
31195,0.000826
31196,0.000826
31197,0.000826
31198,0.000826
31199,0.000826
31200,0.000826
31201,0.000826
31202,0.000826
31203,0.000826
31204,0.000826
31205,0.000826
31206,0.000826
31207,0.000826
31208,0.000826
31209,0.000826
31210,0.000826
31211,0.000826
31212,0.000826
31213,0.000826
31214,0.000826
31215,0.000826
31216,0.000826
31217,0.000826
31218,0.000826
31219,0.000826
31220,0.000826
31221,0.000826
31222,0.000825
31223,0.000825
31224,0.000825
31225,0.000825
31226,0.000825
31227,0.000825
31228,0.000825
31229,0.000825
31230,0.000825
31231,0.000825
31232,0.000825
31233,0.000825
31234,0.000825
31235,0.000825
31236,0.000825
31237,0.000825
31238,0.000825
31239,0.000825
31240,0.000825
31241,0.000825
31242,0.000825
31243,0.000825
31244,0.000825
31245,0.000825
31246,0.000825
31247,0.000825
31248,0.000825
31249,0.000825
31250,0.000825
31251,0.000825
31252,0.000825
31253,0.000825
31254,0.000825
31255,0.000825
31256,0.000825
31257,0.000824
31258,0.000824
31259,0.000824
31260,0.000824
31261,0.000824
31262,0.000824
31263,0.000824
31264,0.000824
31265,0.000824
31266,0.000824
31267,0.000824
31268,0.000824
31269,0.000824
31270,0.000824
31271,0.000824
31272,0.000824
31273,0.000824
31274,0.000824
31275,0.000824
31276,0.000824
31277,0.000824
31278,0.000824
31279,0.000824
31280,0.000824
31281,0.000824
31282,0.000824
31283,0.000824
31284,0.000824
31285,0.000824
31286,0.000824
31287,0.000824
31288,0.000824
31289,0.000824
31290,0.000824
31291,0.000824
31292,0.000824
31293,0.000823
31294,0.000823
31295,0.000823
31296,0.000823
31297,0.000823
31298,0.000823
31299,0.000823
31300,0.000823
31301,0.000823
31302,0.000823
31303,0.000823
31304,0.000823
31305,0.000823
31306,0.000823
31307,0.000823
31308,0.000823
31309,0.000823
31310,0.000823
31311,0.000823
31312,0.000823
31313,0.000823
31314,0.000823
31315,0.000823
31316,0.000823
31317,0.000823
31318,0.000823
31319,0.000823
31320,0.000823
31321,0.000823
31322,0.000823
31323,0.000823
31324,0.000823
31325,0.000823
31326,0.000823
31327,0.000823
31328,0.000822
31329,0.000822
31330,0.000822
31331,0.000822
31332,0.000822
31333,0.000822
31334,0.000822
31335,0.000822
31336,0.000822
31337,0.000822
31338,0.000822
31339,0.000822
31340,0.000822
31341,0.000822
31342,0.000822
31343,0.000822
31344,0.000822
31345,0.000822
31346,0.000822
31347,0.000822
31348,0.000822
31349,0.000822
31350,0.000822
31351,0.000822
31352,0.000822
31353,0.000822
31354,0.000822
31355,0.000822
31356,0.000822
31357,0.000822
31358,0.000822
31359,0.000822
31360,0.000822
31361,0.000822
31362,0.000822
31363,0.000822
31364,0.000821
31365,0.000821
31366,0.000821
31367,0.000821
31368,0.000821
31369,0.000821
31370,0.000821
31371,0.000821
31372,0.000821
31373,0.000821
31374,0.000821
31375,0.000821
31376,0.000821
31377,0.000821
31378,0.000821
31379,0.000821
31380,0.000821
31381,0.000821
31382,0.000821
31383,0.000821
31384,0.000821
31385,0.000821
31386,0.000821
31387,0.000821
31388,0.000821
31389,0.000821
31390,0.000821
31391,0.000821
